GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "19000","Iowa",4,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),115206.3,112463.8,112560.6,116760.3,116654.8,117865.9,120544.7,124456.6,127487.4,130356.7,127969.4,129279.0,127315.6,138046.2,141783.8,(NA)
 "19000","Iowa",4,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",84629.7,87774.3,93125.6,94922.6,98669.4,105329.7,117149.8,122866.1,127670.8,137590.2,137749.2,137094.3,142497.7,149026.1,158553.1,162415.0,173734.2,181471.7,183834.8,187125.0,193155.1,196262.5,198609.6,223870.9,242752.9,254032.0
 "19000","Iowa",4,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",73147.5,74998.7,80082.6,82519.7,84518.2,86330.6,93377.9,96080.0,101998.6,109069.0,116112.8,112963.4,116535.7,125499.8,131137.0,133435.1,137733.5,142521.2,143839.9,147911.5,154686.0,158156.3,167920.2,186141.8,197021.3,201332.8
 "19000","Iowa",4,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",64462.9,66087.8,70803.9,73131.3,76293.3,78500.9,85274.0,87012.9,91840.0,97452.4,104110.9,103229.0,106224.6,113269.9,118077.1,119480.8,123370.0,127158.9,128254.5,132160.8,139211.0,141887.2,151558.6,167396.7,174469.3,181363.8
 "19000","Iowa",4,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",56464.4,59748.9,63279.6,65420.8,66996.9,70550.3,74931.1,78928.6,83083.9,86433.4,89779.9,89779.6,92935.6,97421.3,100180.8,102664.9,106618.9,108540.1,112218.4,116352.5,119934.4,123012.4,121083.2,135535.4,146507.4,153399.7
 "19000","Iowa",4,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),49431,46716,46319,49065,49603,49444,49950,52197,51997,52520,52149,52319,55518,59451,58769,(NA)
 "19000","Iowa",4,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),38189,37082,36888,38033,37843,37994,38617,39685,40479,41218,40351,40605,39904,43171,44300,(NA)
 "19000","Iowa",4,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",25198,25705,27341,28145,28804,29344,31615,32411,34197,36366,38490,37246,38190,40880,42541,43012,44123,45445,45672,46769,48775,49675,52625,58207,61575,62779
 "19000","Iowa",4,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",22207,22651,24173,24942,26001,26683,28871,29352,30791,32493,34511,34037,34811,36897,38305,38514,39522,40547,40723,41788,43895,44565,47497,52345,54527,56552
 "19000","Iowa",4,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",19451,20479,21604,22313,22833,23980,25369,26625,27856,28819,29761,29602,30456,31734,32499,33094,34155,34610,35631,36790,37817,38637,37946,42382,45788,47833
 "19000","Iowa",4,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),87.395,89.776,91.218,89.907,90.843,90.940,91.070,89.632,89.560,89.257,91.841,91.873,90.767,89.778,88.422,(NA)
 "19000","Iowa",4,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),77.930,79.830,82.565,83.437,85.878,87.103,88.448,87.211,88.023,89.257,93.721,95.101,94.974,97.859,102.608,(NA)
 "19000","Iowa",4,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",1877486,1896080,1915254,1902198,1879738,1873351,1902252,1933944,1965800,1994003,1997583,1959120,1950434,1975941,1993406,2019403,2038999,2059821,2066676,2061826,2076505,2071286,2010886,2055845,2094636,2134298
 "20000","Kansas",4,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",112625.7,115486.4,118840.9,119474.1,121050.5,123486.7,124793.2,129588.2,136135.8,143586.6,147265.0,141902.5,143870.1,147836.8,150077.1,150702.9,154110.1,158602.6,164643.7,166273.6,169796.9,169562.3,168056.8,172782.4,177470.1,183795.6
 "20000","Kansas",4,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),144002.4,136817.7,135439.8,143276.0,147397.5,149555.2,149103.0,150962.5,151347.9,154694.8,156470.6,159473.4,167795.8,173329.5,170230.0,(NA)
 "20000","Kansas",4,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),110663.1,106339.3,105773.7,107580.8,107494.9,108661.1,109679.3,112680.2,115222.0,117367.2,117900.6,119004.0,117180.9,125309.9,129618.4,(NA)
 "20000","Kansas",4,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",78242.3,81609.7,85990.5,88869.7,91359.0,95236.3,98913.7,105343.9,113831.8,123608.9,129223.2,126049.7,129235.7,136747.1,141812.1,144999.3,150276.1,155699.0,162144.5,166273.6,173373.0,176068.8,177209.6,191738.1,212611.6,228232.4
 "20000","Kansas",4,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",69711.2,71968.6,75870.8,78490.8,79285.4,81768.2,84076.9,88784.0,97838.9,105082.6,115298.3,111558.9,113843.0,123198.9,129849.7,132519.0,134773.9,136189.1,136753.6,141311.8,147407.4,153011.9,161892.4,173399.5,183033.7,194413.5
 "20000","Kansas",4,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",60857.4,62775.8,66047.4,68631.9,70747.0,73743.6,75921.4,79360.5,86988.4,92794.7,102414.4,101627.0,103304.0,110895.4,117210.5,118814.7,120832.3,121933.7,122553.1,126799.2,132255.8,137015.3,145490.9,153995.0,159775.3,173793.6
 "20000","Kansas",4,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",53617.7,57333.0,61303.2,63683.6,65329.7,68531.2,72552.8,76553.7,81251.6,85824.2,88677.2,86817.3,89031.3,92636.2,94824.3,96405.5,99265.8,101823.5,104334.8,107464.7,111300.0,114450.9,113429.7,125168.2,137055.1,145110.3
 "20000","Kansas",4,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),51282,48299,47376,49879,50983,51541,51212,51652,51703,52843,53374,54358,57114,58997,57958,(NA)
 "20000","Kansas",4,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),39409,37540,36999,37452,37181,37448,37671,38554,39362,40092,40218,40564,39886,42653,44131,(NA)
 "20000","Kansas",4,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",26201,26871,28166,29047,29218,30029,30748,32340,35411,37748,41060,39382,39822,42889,44914,45670,46290,46597,46718,48272,50283,52156,55101,59021,62326,66115
 "20000","Kansas",4,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",22874,23438,24519,25399,26072,27082,27766,28908,31484,33334,36471,35876,36135,38606,40542,40947,41502,41720,41867,43314,45114,46703,49518,52416,54406,59102
 "20000","Kansas",4,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",20153,21406,22758,23568,24075,25168,26534,27885,29408,30830,31579,30648,31143,32250,32799,33224,34094,34839,35643,36710,37966,39012,38606,42604,46669,49348
 "20000","Kansas",4,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),89.865,91.814,92.993,92.786,93.313,92.630,93.188,92.873,92.132,91.563,92.508,92.813,92.349,91.280,89.961,(NA)
 "20000","Kansas",4,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),80.133,81.642,84.171,86.109,88.213,88.721,90.506,90.365,90.551,91.563,94.402,96.074,96.630,99.496,104.392,(NA)
 "20000","Kansas",4,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",1723552,1740420,1760312,1767601,1746039,1733661,1750839,1765616,1795475,1844345,1858080,1813192,1801894,1819054,1841411,1868968,1895912,1910992,1916188,1913433,1925926,1923958,1878516,1920138,1953150,1998292
 "21000","Kentucky",5,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",160810.1,165761.9,161101.0,161316.4,165435.3,170481.9,175344.6,182017.9,186332.6,185790.0,186515.9,178112.8,186720.6,188389.8,192060.1,196698.0,196795.8,199487.1,201007.2,203564.0,205940.1,211783.1,206049.6,215133.2,219755.6,224418.0
 "21000","Kentucky",5,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),176022.8,176870.8,176725.0,180670.3,182952.0,181706.0,186725.1,195535.5,197156.3,201330.6,206072.9,211071.9,227986.2,239442.9,226239.6,(NA)
 "21000","Kentucky",5,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),148684.2,151289.1,150980.7,152633.1,153106.1,154549.7,156694.4,162836.3,166616.2,171290.5,177421.5,177991.3,176412.4,190099.6,192315.0,(NA)
 "21000","Kentucky",5,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",110020.1,115592.7,114549.6,117767.9,122731.2,128289.6,135694.5,144914.9,153009.8,156900.0,160700.2,157440.1,166656.3,171238.1,178370.6,184920.6,188326.4,194621.2,197944.8,203564.0,210509.1,220678.8,218539.7,238428.9,261540.7,279707.5
 "21000","Kentucky",5,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",89403.1,93175.0,100475.1,103997.8,106551.9,109765.9,116214.1,121734.5,128584.1,134209.9,140837.7,138999.7,144335.6,151379.9,156564.9,157905.4,164862.1,172269.4,175275.6,180836.1,186931.1,195518.9,212125.4,233354.7,237781.3,250569.1
 "21000","Kentucky",5,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",78061.6,81337.2,88019.9,91041.0,94984.8,98556.6,104976.8,109211.5,115251.9,119659.7,125731.4,126749.8,131377.4,136662.7,141735.8,141839.9,147914.4,153771.0,156260.1,161763.3,167970.7,175487.7,192255.9,210506.5,209992.8,225150.8
 "21000","Kentucky",5,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",73276.6,78078.0,83592.1,86556.6,89874.1,94238.0,99863.6,105818.8,111311.3,115134.1,119061.4,119046.4,123481.5,128068.7,131199.1,134476.7,138524.8,143701.2,148443.0,154214.4,161272.0,165214.9,164729.6,185707.9,201503.2,213960.2
 "21000","Kentucky",5,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),41032,40970,40634,41304,41637,41149,42163,44004,44229,44983,45924,46924,50580,53132,50138,(NA)
 "21000","Kentucky",5,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),34659,35044,34715,34894,34844,34999,35382,36645,37378,38271,39539,39570,39138,42183,42620,(NA)
 "21000","Kentucky",5,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",22433,23189,24815,25564,26053,26661,28030,29104,30476,31529,32830,32198,33187,34607,35631,35759,37226,38768,39321,40404,41658,43467,47054,51769,52705,55360
 "21000","Kentucky",5,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",19587,20243,21739,22379,23224,23938,25319,26110,27316,28111,29309,29360,30208,31243,32257,32121,33399,34605,35055,36142,37433,39013,42646,46700,46545,49744
 "21000","Kentucky",5,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",18386,19432,20645,21277,21975,22889,24086,25299,26382,27048,27754,27576,28392,29278,29859,30453,31279,32339,33301,34456,35940,36730,36540,41199,44664,47272
 "21000","Kentucky",5,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),89.803,88.492,90.358,90.413,90.646,90.845,91.025,90.699,90.648,90.031,89.074,89.609,89.095,89.229,89.356,(NA)
 "21000","Kentucky",5,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),80.077,78.688,81.786,83.906,85.692,87.012,88.404,88.249,89.093,90.031,90.898,92.758,93.224,97.260,103.690,(NA)
 "21000","Kentucky",5,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",2223896,2264164,2306481,2283616,2263400,2273294,2300562,2337786,2374793,2414775,2402305,2324874,2325641,2367868,2389067,2407581,2439916,2473925,2498703,2520120,2546178,2549331,2470655,2556381,2637171,2709875
 "22000","Louisiana",5,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",209356.6,213475.3,206556.1,210534.7,214856.1,223576.0,234620.8,249560.9,247139.7,234216.4,237061.6,241868.8,253466.9,241235.9,242416.8,236482.3,243042.9,239584.1,235554.2,239830.7,245220.3,246674.4,228951.3,237839.2,236854.1,248615.5
 "22000","Louisiana",5,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),208684.8,206489.2,207753.8,207629.7,213483.3,213536.8,218320.6,220101.4,215097.6,220724.6,229692.2,232867.1,245610.4,253842.3,238346.8,(NA)
 "22000","Louisiana",5,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),157968.5,161045.2,161200.2,162546.2,164047.0,166723.9,169122.2,174337.0,175381.1,180159.0,185849.5,187045.9,182303.1,195609.9,197316.9,(NA)
 "22000","Louisiana",5,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",120228.8,125667.3,132375.8,138204.3,140082.8,155198.7,170999.6,199314.2,207249.8,203771.3,213803.5,206111.5,226555.6,230518.7,235960.9,231652.7,240965.0,234324.2,227440.3,239830.7,256444.4,257499.0,236216.3,267263.6,298424.5,314988.6
 "22000","Louisiana",5,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",98863.5,101157.7,106907.7,114767.4,118194.3,122009.9,127386.9,137162.4,144684.4,158433.0,170008.6,165305.6,173007.3,178350.9,187190.7,189741.3,197729.8,198425.9,197411.9,203454.9,212320.8,219305.0,233233.5,254296.9,255687.0,269140.2
 "22000","Louisiana",5,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",88160.2,90523.0,95660.1,102692.8,107611.8,112201.2,117608.4,126348.2,131528.7,142714.5,152758.5,152117.2,159616.1,163574.7,170767.5,171884.1,178989.0,180068.9,178775.0,185213.7,194327.8,199984.9,215877.4,232621.5,229001.7,245273.4
 "22000","Louisiana",5,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",78749.6,82772.1,87152.6,90725.7,94157.2,99582.7,105278.5,110109.7,116283.0,123420.1,128797.3,129088.9,134426.9,139821.9,144035.6,148333.2,153367.7,157431.6,161306.7,166452.2,172147.2,176757.0,174356.2,195955.2,210712.8,221484.7
 "22000","Louisiana",5,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),47048,45972,45712,45363,46373,46138,46963,47125,45906,47177,49184,49923,52801,54860,51925,(NA)
 "22000","Louisiana",5,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),35614,35854,35469,35513,35635,36023,36380,37327,37430,38507,39796,40099,39191,42275,42986,(NA)
 "22000","Louisiana",5,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",22265,22677,23907,25630,26281,26987,27983,29970,33627,36208,38328,36803,38067,38966,40662,40997,42533,42484,42132,43486,45464,47015,50136,54959,55729,58845
 "22000","Louisiana",5,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",19854,20293,21391,22933,23928,24818,25835,27607,30569,32616,34439,33867,35121,35738,37095,37138,38502,38554,38154,39587,41611,42873,46405,50274,49913,53626
 "22000","Louisiana",5,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",17735,18555,19489,20261,20937,22027,23127,24059,27026,28207,29037,28740,29578,30548,31288,32050,32991,33707,34426,35577,36862,37894,37480,42350,45927,48425
 "22000","Louisiana",5,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),91.436,90.144,92.131,92.690,92.878,92.889,93.373,92.810,93.580,92.392,90.769,91.139,91.187,91.396,90.569,(NA)
 "22000","Louisiana",5,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),81.534,80.157,83.391,86.020,87.801,88.969,90.685,90.303,91.975,92.392,92.627,94.341,95.413,99.622,105.098,(NA)
 "22000","Louisiana",5,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",2336386,2352801,2388668,2397993,2399210,2418739,2434471,2397382,2413784,2501097,2550824,2529917,2536537,2564904,2601173,2642042,2684809,2696540,2691337,2692542,2725271,2717240,2592329,2693999,2766938,2833528
 "23000","Maine",1,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",48138.5,50620.3,52958.5,54066.2,55406.5,56882.4,58934.8,59589.7,59986.0,60032.6,59845.1,58771.8,59958.5,59429.7,59181.7,59013.9,59589.8,60563.0,62037.1,63000.6,64806.3,66758.4,67410.9,71142.4,73036.2,75195.4
 "23000","Maine",1,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),55982.4,56183.4,57177.8,58920.9,58117.2,56565.7,61195.9,61517.9,62117.5,63401.4,64801.5,68701.4,72474.7,76408.4,71836.7,(NA)
 "23000","Maine",1,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),51749.8,51867.2,53454.2,54944.2,53738.2,53548.7,57131.5,56698.4,58007.0,59583.0,61309.8,63542.8,61456.3,67200.7,66048.1,(NA)
 "23000","Maine",1,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",32412.8,34714.7,37222.0,38925.7,40664.1,42493.4,45233.1,47028.1,48889.3,50291.3,51001.9,51451.2,52802.5,53104.5,54018.5,54924.8,56537.4,58755.8,61092.2,63000.6,66216.0,69708.7,72077.1,79193.9,86493.3,93270.0
 "23000","Maine",1,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",31264.4,32675.4,35091.4,37055.0,38290.7,40162.9,42164.5,43103.5,45226.0,46979.3,49175.8,49337.0,50487.0,52539.8,53227.3,53240.2,54984.6,57356.5,59286.8,61740.1,64463.2,67852.8,74089.1,81589.1,85708.0,90868.2
 "23000","Maine",1,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",27435.9,28674.6,30640.2,32492.0,34275.1,36336.7,38225.9,38722.3,40496.6,41934.5,44003.4,45094.6,46126.8,47543.6,48197.8,47819.9,49435.7,51298.6,52865.1,55340.1,58105.0,60761.2,66646.8,72637.6,74763.3,81105.9
 "23000","Maine",1,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",26837.0,28794.2,30892.4,32644.0,34534.7,36525.6,38696.2,40878.1,42680.5,44182.6,45495.1,45604.6,47264.9,49062.9,49282.6,50464.5,51398.4,52951.5,55482.4,58157.7,61115.1,62945.6,63069.0,71498.2,78323.4,84092.7
 "23000","Maine",1,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),42076,42256,43057,44300,43668,42448,45787,46058,46350,47144,47982,50609,53151,55479,51855,(NA)
 "23000","Maine",1,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),38895,39010,40253,41311,40377,40184,42746,42450,43283,44305,45397,46809,45071,48794,47676,(NA)
 "23000","Maine",1,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",24830,25793,27478,28821,29546,30740,32096,32684,34168,35402,36960,37107,38018,39503,39993,39952,41140,42943,44238,45909,47732,49984,54297,59175,61690,65105
 "23000","Maine",1,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",21790,22635,23993,25272,26448,27812,29098,29362,30595,31600,33073,33916,34735,35746,36214,35885,36988,38407,39446,41150,43024,44760,48843,52682,53812,58110
